,gene,pval,sig,lfc,DEG
5339,KIAA0922,0.09733114126353631,-4.342945178152237e-11,-1.1036145725324509,Not significant
5253,RRP1,0.0976428668097907,-4.342945178152237e-11,1.1423605835084285,Not significant
3010,ECI2,0.0976428668097907,-4.342945178152237e-11,1.3450609553230528,Not significant
2130,DNAJB11,0.0976428668097907,-4.342945178152237e-11,1.421577502356493,Not significant
2258,MRPS21,0.09795538970432527,-4.342945178152237e-11,1.9177046518749976,Not significant
2024,SRRM2,0.09795538970432527,-4.342945178152237e-11,0.6520045244059114,Not significant
1705,UBFD1,0.09795538970432527,-4.342945178152237e-11,1.1145531768089336,Not significant
5344,TMEM119,0.09826871124138101,-4.342945178152237e-11,-1.2191203639126786,Not significant
4932,AMOTL1,0.09826871124138101,-4.342945178152237e-11,1.0719320205986842,Not significant
3754,SLC9A3R1,0.09826871124138101,-4.342945178152237e-11,-0.8364577506181003,Not significant
2266,MRPL23,0.09858283271470218,-4.342945178152237e-11,1.3909783494934858,Not significant
744,GOT2,0.09858283271470218,-4.342945178152237e-11,1.1591939681148946,Not significant
5244,DIEXF,0.09889775541752567,-4.342945178152237e-11,1.0838606784967737,Not significant
478,SETD5,0.09921348064257074,-4.342945178152237e-11,1.593926278621535,Not significant
4093,SMAD5,0.09921348064257074,-4.342945178152237e-11,1.182107073386767,Not significant
4298,BABAM1,0.09921348064257074,-4.342945178152237e-11,1.4213930602362193,Not significant
648,MTMR12,0.09921348064257074,-4.342945178152237e-11,1.1761471906370418,Not significant
1697,PET100,0.09953000968202837,-4.342945178152237e-11,1.1231618720158834,Not significant
3744,UTP14A,0.09953000968202837,-4.342945178152237e-11,1.0800269081249718,Not significant
3619,NUP155,0.09953000968202837,-4.342945178152237e-11,1.0975688521417706,Not significant
674,SSBP4,0.10016548437023992,-4.342945178152237e-11,1.3201177441827578,Not significant
86,CST3,0.10016548437023992,-4.342945178152237e-11,0.5850192913530972,Not significant
2139,NAA60,0.10016548437023992,-4.342945178152237e-11,1.109758328488314,Not significant
4912,ATXN7L3B,0.10016548437023992,-4.342945178152237e-11,1.26411049213143,Not significant
669,ATP2B4,0.10016548437023992,-4.342945178152237e-11,1.2807716314872457,Not significant
5141,SAMM50,0.10048443260063866,-4.342945178152237e-11,1.21756078896698,Not significant
3283,BAG3,0.10048443260063866,-4.342945178152237e-11,1.1317379969888033,Not significant
3573,CSTF1,0.10080418980871853,-4.342945178152237e-11,1.2618341878815638,Not significant
3689,D2HGDH,0.10080418980871853,-4.342945178152237e-11,1.193323245437466,Not significant
4930,ACAA2,0.10080418980871853,-4.342945178152237e-11,1.168161736872494,Not significant
5049,LRCH4,0.1011247572838698,-4.342945178152237e-11,-0.5581913787309594,Not significant
2693,PSMC6,0.1011247572838698,-4.342945178152237e-11,1.4279610792083361,Not significant
4699,TNPO3,0.1011247572838698,-4.342945178152237e-11,1.153479268889589,Not significant
3462,TPRG1L,0.10144613631489047,-4.342945178152237e-11,1.133746642864375,Not significant
4780,ELN,0.10144613631489047,-4.342945178152237e-11,-1.2132840094232098,Not significant
2110,PFDN1,0.10144613631489047,-4.342945178152237e-11,1.432462209291765,Not significant
1151,AFF4,0.10144613631489047,-4.342945178152237e-11,1.5227913169094274,Not significant
2998,TRNAU1AP,0.10144613631489047,-4.342945178152237e-11,1.168410515197935,Not significant
2676,GOLGA3,0.10176832818997589,-4.342945178152237e-11,1.2088864844894753,Not significant
4007,GNPTAB,0.10176832818997589,-4.342945178152237e-11,1.1473692309197303,Not significant
2763,DUS1L,0.10209133419670771,-4.342945178152237e-11,-0.1729486904603874,Not significant
1550,FBL,0.10241515562204342,-4.342945178152237e-11,1.9379736226712017,Not significant
907,FAM192A,0.10241515562204342,-4.342945178152237e-11,1.1843460736935507,Not significant
4427,RBM5,0.10241515562204342,-4.342945178152237e-11,-0.12977677150125544,Not significant
3624,HDAC7,0.10273979375230533,-4.342945178152237e-11,1.1582334490309592,Not significant
3264,RYK,0.10273979375230533,-4.342945178152237e-11,1.3658029574419546,Not significant
1348,PRSS23,0.10273979375230533,-4.342945178152237e-11,1.2880040232724266,Not significant
603,PGLS,0.10306524987316999,-4.342945178152237e-11,1.6616909180489143,Not significant
2401,PSMD13,0.10339152526965716,-4.342945178152237e-11,1.4279026101892993,Not significant
4520,PTP4A1,0.10339152526965716,-4.342945178152237e-11,1.4078158948235586,Not significant
4510,MSI2,0.10339152526965716,-4.342945178152237e-11,1.3249727833629479,Not significant
5034,IL21R,0.10371862122611915,-4.342945178152237e-11,-1.1647844168618957,Not significant
1171,STT3A,0.10371862122611915,-4.342945178152237e-11,1.2111774422004784,Not significant
3966,LRBA,0.10437527995297388,-4.342945178152237e-11,1.117949579251238,Not significant
3458,IWS1,0.10437527995297388,-4.342945178152237e-11,1.0623936472971944,Not significant
3389,DCAF16,0.10437527995297388,-4.342945178152237e-11,1.0808207802011482,Not significant
661,MRPS18B,0.10437527995297388,-4.342945178152237e-11,1.4214610461316428,Not significant
4628,QDPR,0.10437527995297388,-4.342945178152237e-11,1.0948368147732568,Not significant
5193,UCP2,0.10470484528863583,-4.342945178152237e-11,-1.1485622197799996,Not significant
3802,CLASP1,0.10470484528863583,-4.342945178152237e-11,1.0628791690723727,Not significant
1419,LRRC14,0.1053664543122853,-4.342945178152237e-11,1.2029423988446797,Not significant
1632,CNIH4,0.1053664543122853,-4.342945178152237e-11,1.2210640246296742,Not significant
173,GADD45GIP1,0.1053664543122853,-4.342945178152237e-11,1.7652940372714676,Not significant
2695,APLNR,0.1053664543122853,-4.342945178152237e-11,-1.1948997535892636,Not significant
5136,PTCD1,0.1053664543122853,-4.342945178152237e-11,1.0354108362695889,Not significant
2235,ARIH1,0.10603137634103606,-4.342945178152237e-11,1.1627602065138885,Not significant
2635,FUCA1,0.10636508293028488,-4.342945178152237e-11,-0.8082682876689464,Not significant
2585,GRB2,0.10636508293028488,-4.342945178152237e-11,-0.7463843518738988,Not significant
3730,TPST1,0.10669962160684283,-4.342945178152237e-11,1.0521833051109624,Not significant
1564,DHRS7,0.10669962160684283,-4.342945178152237e-11,1.086200431563396,Not significant
511,ATXN10,0.1077082429271868,-4.342945178152237e-11,1.6090127459803107,Not significant
4787,HIATL1,0.1077082429271868,-4.342945178152237e-11,1.0548696148742585,Not significant
2749,UBOX5,0.1077082429271868,-4.342945178152237e-11,1.080768100093457,Not significant
1078,PAFAH1B2,0.10804612271581177,-4.342945178152237e-11,1.3686627417463089,Not significant
3682,SRSF11,0.10838484096913764,-4.342945178152237e-11,-0.31603220030692913,Not significant
2145,ABI1,0.10872439896018965,-4.342945178152237e-11,1.1471140789877867,Not significant
4504,GRWD1,0.10872439896018965,-4.342945178152237e-11,1.0385690977030233,Not significant
2965,CHKB,0.10940603924334416,-4.342945178152237e-11,-1.0868796291688034,Not significant
465,ARCN1,0.10940603924334416,-4.342945178152237e-11,1.3584661467058485,Not significant
3156,NOTCH2,0.10940603924334416,-4.342945178152237e-11,-0.6479797625369681,Not significant
3175,SENP2,0.11009105373240306,-4.342945178152237e-11,1.052629959554975,Not significant
925,EIF4A3,0.11009105373240306,-4.342945178152237e-11,1.0701213342229727,Not significant
1012,CANT1,0.11009105373240306,-4.342945178152237e-11,1.1546198208362146,Not significant
3906,CREG1,0.11009105373240306,-4.342945178152237e-11,1.708803959971954,Not significant
4245,NUDT16,0.11043482947754603,-4.342945178152237e-11,1.0466910415118822,Not significant
4738,RBPJ,0.11043482947754603,-4.342945178152237e-11,1.3609400545922825,Not significant
1667,GMFB,0.11043482947754603,-4.342945178152237e-11,1.3863205063993829,Not significant
4171,GRHPR,0.11077945258045815,-4.342945178152237e-11,1.5213637295621387,Not significant
897,SEC22B,0.11077945258045815,-4.342945178152237e-11,1.43121468265073,Not significant
3704,NUBP2,0.11112492430802373,-4.342945178152237e-11,1.4008446136101766,Not significant
3522,HPS4,0.11147124592620462,-4.342945178152237e-11,1.020966687029236,Not significant
5319,SLCO4A1,0.11147124592620462,-4.342945178152237e-11,1.053827624335078,Not significant
322,RHOG,0.11147124592620462,-4.342945178152237e-11,1.1546396981234128,Not significant
4776,CHAF1B,0.11147124592620462,-4.342945178152237e-11,1.030226985676816,Not significant
1002,HMG20B,0.11181841870002905,-4.342945178152237e-11,1.265630796950256,Not significant
3997,ISOC2,0.11181841870002905,-4.342945178152237e-11,1.4029307301976357,Not significant
2275,ARPC4,0.11181841870002905,-4.342945178152237e-11,1.5462267403887884,Not significant
3965,QARS,0.11181841870002905,-4.342945178152237e-11,1.328821315963716,Not significant
3048,TMEM141,0.11181841870002905,-4.342945178152237e-11,1.0787962162373375,Not significant
3105,SLC12A2,0.1121664438935803,-4.342945178152237e-11,1.06146587508279,Not significant
2234,IFI27L2,0.1121664438935803,-4.342945178152237e-11,1.5279876601904858,Not significant
1868,CREB3,0.11251532276998537,-4.342945178152237e-11,1.3383780431126255,Not significant
2937,CSF1R,0.11251532276998537,-4.342945178152237e-11,-0.6836987383756585,Not significant
2986,USP47,0.11286505659140333,-4.342945178152237e-11,-0.5147599953162092,Not significant
2236,DCTN1,0.11286505659140333,-4.342945178152237e-11,1.6412328015121984,Not significant
2813,ARF1,0.11286505659140333,-4.342945178152237e-11,1.6923682087793885,Not significant
2467,ALYREF,0.11286505659140333,-4.342945178152237e-11,1.3126514792039274,Not significant
3964,PSMA3,0.11321564661901437,-4.342945178152237e-11,1.1166070812369364,Not significant
3269,IMP4,0.11321564661901437,-4.342945178152237e-11,1.1815104793297966,Not significant
3049,U2SURP,0.11321564661901437,-4.342945178152237e-11,1.4769266877994451,Not significant
2126,COPS4,0.11427256653588133,-4.342945178152237e-11,1.2090237235711911,Not significant
3044,PPFIA1,0.11427256653588133,-4.342945178152237e-11,1.3088967442824937,Not significant
1867,PSMA4,0.11427256653588133,-4.342945178152237e-11,1.5488841953506909,Not significant
4180,UBN1,0.11462659398008447,-4.342945178152237e-11,1.0253540799393654,Not significant
1783,ZC3H15,0.11462659398008447,-4.342945178152237e-11,1.2393370213361046,Not significant
818,RPL10,0.11462659398008447,-4.342945178152237e-11,-0.06396069669631643,Not significant
3403,TRMT2A,0.11462659398008447,-4.342945178152237e-11,1.3475820844518362,Not significant
4167,TBC1D17,0.11462659398008447,-4.342945178152237e-11,1.1293556391681139,Not significant
69,NAP1L1,0.11498148392129505,-4.342945178152237e-11,1.3046346277424101,Not significant
472,AGO2,0.11498148392129505,-4.342945178152237e-11,1.0901104961694583,Not significant
1928,TBC1D15,0.11569385631394044,-4.342945178152237e-11,1.2020149544878094,Not significant
3470,KIAA0907,0.11569385631394044,-4.342945178152237e-11,1.1868779143746442,Not significant
1121,DVL1,0.11569385631394044,-4.342945178152237e-11,1.206119020673206,Not significant
3826,UTP18,0.11569385631394044,-4.342945178152237e-11,1.2190784106506185,Not significant
4039,PXMP2,0.11569385631394044,-4.342945178152237e-11,1.0462184097715124,Not significant
4133,NUB1,0.11605134127231642,-4.342945178152237e-11,1.4765317828367461,Not significant
2435,NIFK,0.11640969374155902,-4.342945178152237e-11,1.0532642172134397,Not significant
2823,BROX,0.11676891497242686,-4.342945178152237e-11,1.3094596207794904,Not significant
3509,SOD1,0.11712900621457306,-4.342945178152237e-11,1.5738674099434746,Not significant
4707,DAD1,0.11712900621457306,-4.342945178152237e-11,1.3293717253821142,Not significant
3777,UBE2A,0.11748996871653362,-4.342945178152237e-11,1.0931634018681773,Not significant
119,RNF4,0.11748996871653362,-4.342945178152237e-11,1.2880023658561264,Not significant
2931,DSE,0.11785180372571559,-4.342945178152237e-11,-0.7031499703800517,Not significant
2486,KIF21A,0.11785180372571559,-4.342945178152237e-11,1.0129915273185572,Not significant
866,CPSF7,0.11821451248838562,-4.342945178152237e-11,1.2519063508603196,Not significant
2412,CPD,0.11857809624965819,-4.342945178152237e-11,1.1026332787183706,Not significant
3206,MESDC1,0.11857809624965819,-4.342945178152237e-11,1.376958118590001,Not significant
80,TMEM256,0.11894255625348402,-4.342945178152237e-11,1.2715576957944341,Not significant
5226,YEATS2,0.11894255625348402,-4.342945178152237e-11,1.028961762865661,Not significant
3550,PIGH,0.11930789374263828,-4.342945178152237e-11,0.9827568903975754,Not significant
4965,PIGG,0.11930789374263828,-4.342945178152237e-11,1.033325788084547,Not significant
4704,IFT46,0.119674109958709,-4.342945178152237e-11,1.004391963240129,Not significant
4484,ORMDL2,0.119674109958709,-4.342945178152237e-11,1.1376440814677735,Not significant
2069,CIAO1,0.12004120614208545,-4.342945178152237e-11,1.07491878067292,Not significant
2543,ATG13,0.12004120614208545,-4.342945178152237e-11,1.1942506458876108,Not significant
5154,DHX33,0.12077804336624617,-4.342945178152237e-11,0.9912366189849697,Not significant
1996,CENPB,0.12077804336624617,-4.342945178152237e-11,1.8383885594039215,Not significant
5074,PHF5A,0.12114778688170826,-4.342945178152237e-11,1.1940881768888978,Not significant
4116,SNX8,0.12114778688170826,-4.342945178152237e-11,1.3988301550742053,Not significant
3645,RAD23B,0.12114778688170826,-4.342945178152237e-11,1.9422249289422142,Not significant
3845,TIMM17B,0.12114778688170826,-4.342945178152237e-11,1.3263511577627667,Not significant
53,XRN1,0.12151841531380789,-4.342945178152237e-11,1.111663200689656,Not significant
3053,STT3B,0.12188992989676302,-4.342945178152237e-11,1.405901668147472,Not significant
3921,FOXK1,0.12188992989676302,-4.342945178152237e-11,1.1743498972369015,Not significant
2016,POM121C,0.12188992989676302,-4.342945178152237e-11,1.151435673808151,Not significant
2184,NAMPT,0.12226233186352192,-4.342945178152237e-11,1.0875705959316304,Not significant
1400,PDCD6,0.12226233186352192,-4.342945178152237e-11,1.300192624078798,Not significant
640,C1orf122,0.12263562244575138,-4.342945178152237e-11,1.5962171847208868,Not significant
1730,WDR81,0.12338487437681085,-4.342945178152237e-11,1.2450723731755038,Not significant
4370,CRNKL1,0.12376083818246021,-4.342945178152237e-11,1.084540885494347,Not significant
4369,PCMT1,0.12376083818246021,-4.342945178152237e-11,1.4172157562152043,Not significant
1120,HEXIM1,0.12376083818246021,-4.342945178152237e-11,1.1510469841007205,Not significant
3052,DCTN5,0.12376083818246021,-4.342945178152237e-11,1.0325144597428655,Not significant
4295,BRD4,0.12376083818246021,-4.342945178152237e-11,-0.4285508134086844,Not significant
5412,GALM,0.12413769551719528,-4.342945178152237e-11,0.9941201514295341,Not significant
4757,PDPK1,0.12451544760609724,-4.342945178152237e-11,1.121581845241368,Not significant
209,POLDIP2,0.12489409567289432,-4.342945178152237e-11,1.0454522674410263,Not significant
1945,DCUN1D4,0.12489409567289432,-4.342945178152237e-11,1.0753239326775481,Not significant
685,SKIV2L2,0.1252736409399501,-4.342945178152237e-11,1.0228559347995736,Not significant
4287,TNIP2,0.1252736409399501,-4.342945178152237e-11,1.1074927006526183,Not significant
3589,ATP6V1D,0.12565408462825134,-4.342945178152237e-11,1.1292103378539518,Not significant
3756,HECTD1,0.12603542795739592,-4.342945178152237e-11,1.3205833088996375,Not significant
1921,BRWD1,0.12603542795739592,-4.342945178152237e-11,1.2820591008557711,Not significant
4968,RHBDF2,0.12603542795739592,-4.342945178152237e-11,-0.7898643559709808,Not significant
4735,ZMIZ2,0.12603542795739592,-4.342945178152237e-11,-0.8388135126937608,Not significant
4435,PQLC1,0.12603542795739592,-4.342945178152237e-11,1.0303395138515978,Not significant
5206,MRPS14,0.12641767214558097,-4.342945178152237e-11,0.9783486684014976,Not significant
4049,ITGB1BP1,0.12641767214558097,-4.342945178152237e-11,1.2914697376202424,Not significant
1969,DDX60L,0.12641767214558097,-4.342945178152237e-11,1.0965394003016065,Not significant
1554,RAF1,0.12641767214558097,-4.342945178152237e-11,1.1352367988620684,Not significant
2701,ANP32B,0.12680081840959093,-4.342945178152237e-11,0.019118955984855468,Not significant
5170,RAD51AP1,0.12680081840959093,-4.342945178152237e-11,0.9517033259440433,Not significant
727,NUFIP2,0.12680081840959093,-4.342945178152237e-11,1.2475124612441064,Not significant
1431,C7orf50,0.12795568180296887,-4.342945178152237e-11,1.2317527887790254,Not significant
2086,UBE2V2,0.12795568180296887,-4.342945178152237e-11,1.301064103469606,Not significant
1862,SYVN1,0.12834244850944482,-4.342945178152237e-11,-0.021769864080523504,Not significant
