,gene,pval,padj,lfc
9891,Thop1,5.0811797180105964e-06,2.072057335131032e-05,-0.3122806488766132
4611,Tmem175,5.0811797180105964e-06,2.072057335131032e-05,-0.31940889762710967
8580,Acap2,5.0811797180105964e-06,2.072057335131032e-05,-0.3598556032487741
6074,Pknox2,5.0811797180105964e-06,2.072057335131032e-05,-0.2727512952430349
8320,Nova2,5.104782010749303e-06,2.0808244100676905e-05,-0.248107128646601
6473,Slc35a2,5.12848926633469e-06,2.089627030965778e-05,-0.1893031225929791
1189,Gigyf2,5.224376828632904e-06,2.1269448545541285e-05,-0.3376656128965596
3373,Gm6222,5.224376828632904e-06,2.1269448545541285e-05,-0.2770944096317507
5605,Ep400,5.321979656891343e-06,2.1657895822964233e-05,-0.31778226550833644
8969,Trak1,5.371433395774837e-06,2.1841179853843183e-05,0.4569746345542436
1309,Nop9,5.371433395774837e-06,2.1841179853843183e-05,-0.24971199056641336
5115,Thumpd3,5.471663978362878e-06,2.2221334867793084e-05,-0.35708841448244844
8935,Ubr2,5.471663978362878e-06,2.2221334867793084e-05,-0.40077510602055
6070,Rpl21,5.471663978362878e-06,2.2221334867793084e-05,-0.38568792237231
1743,Ppia,5.522448292760989e-06,2.241837544533626e-05,-0.3536659803913844
5178,Pbx3,5.573683652742626e-06,2.2607811552514473e-05,-0.20592578924736848
3603,Avpi1,5.573683652742626e-06,2.2607811552514473e-05,-0.3093365040652962
177,Ybx1,5.677522780853252e-06,2.3019562652041485e-05,-0.417846838535036
9180,Abcb9,5.730134260822233e-06,2.321384858407631e-05,-0.34860663114318946
8541,Nphp1,5.730134260822233e-06,2.321384858407631e-05,-0.2087390157743796
7656,Usp31,5.783212210507618e-06,2.3400130224356593e-05,-0.4088016126149574
3148,Ankrd50,5.783212210507618e-06,2.3400130224356593e-05,-0.3160044786760512
5827,Gm5822,5.783212210507618e-06,2.3400130224356593e-05,-0.30513106758437747
2727,Nckap5l,5.8367605629927426e-06,2.3587856311146733e-05,0.18553709712984467
2932,L3mbtl2,5.8367605629927426e-06,2.3587856311146733e-05,-0.345988881402044
2027,Dut,5.8367605629927426e-06,2.3587856311146733e-05,-0.20348952061525427
4519,Rpl36,5.890783282639366e-06,2.3796455294059307e-05,0.5217501808933651
6214,Tmem200c,5.945284365319564e-06,2.398723418682971e-05,-0.17043157294108724
4712,Celsr3,5.945284365319564e-06,2.398723418682971e-05,-0.196869754874478
6625,Armcx5,5.945284365319564e-06,2.398723418682971e-05,0.18027226839482324
336,Tubgcp3,6.000267838649193e-06,2.419920494405074e-05,-0.27394503646622237
4258,Spice1,6.055737762222965e-06,2.4403019829601546e-05,-0.13163330908212778
4363,Nkain4,6.055737762222965e-06,2.4403019829601546e-05,0.20719527123360137
9090,Epha5,6.168153359797851e-06,2.484590439270364e-05,-0.3879437793481708
6,Polr3k,6.225107315020674e-06,2.5054917277257742e-05,-0.30697779367688227
6058,Adamts1,6.225107315020674e-06,2.5054917277257742e-05,-0.18090830939968505
6363,Rpl8,6.282564283412512e-06,2.5265613193414623e-05,0.5596585926450146
2340,Stat6,6.282564283412512e-06,2.5265613193414623e-05,-0.19542444413277238
6133,Tpi1,6.3405284880445985e-06,2.544699729502037e-05,0.5113359831098165
2025,Rhbdd1,6.3405284880445985e-06,2.544699729502037e-05,-0.18642132811219625
2941,Ttc39b,6.3405284880445985e-06,2.544699729502037e-05,-0.34918934432455906
770,Ier5l,6.3405284880445985e-06,2.544699729502037e-05,-0.2626411124220107
2841,Bcl10,6.3405284880445985e-06,2.544699729502037e-05,-0.1372549175281419
3960,Rimkla,6.399004185411165e-06,2.5671268615682342e-05,-0.12735387076436222
9810,Slc39a10,6.457995665675972e-06,2.5886933193084435e-05,-0.4233432273896538
1024,Atr,6.457995665675972e-06,2.5886933193084435e-05,-0.18528113716740435
7213,Col8a1,6.577543305393152e-06,2.634479187054836e-05,-0.16375624145589907
7103,Nup62,6.577543305393152e-06,2.634479187054836e-05,-0.25120824007799136
4466,Nrn1,6.638108215761794e-06,2.6576610513367638e-05,-0.49169354391488085
2935,Rnf2,6.69920641136578e-06,2.677787839500673e-05,-0.24505349352814676
8615,Dnpep,6.69920641136578e-06,2.677787839500673e-05,-0.2892402237848817
6455,Timm50,6.69920641136578e-06,2.677787839500673e-05,0.24244522720945394
2188,Zc3h7a,6.69920641136578e-06,2.677787839500673e-05,-0.26274029233758966
6645,Slc38a9,6.760842354471393e-06,2.7013333365422253e-05,-0.16285847075143423
6745,Cptp,6.823020542528252e-06,2.7217799285174194e-05,-0.219288685346001
2110,Ablim2,6.823020542528252e-06,2.7217799285174194e-05,-0.4222950238868872
7681,Abracl,6.823020542528252e-06,2.7217799285174194e-05,-0.2756472426262224
729,Ppp1r1b,6.823020542528252e-06,2.7217799285174194e-05,-0.39619428065915674
3742,Kcne2,6.885745508427537e-06,2.7434828962897148e-05,-0.24793997844321147
7108,Vars,6.885745508427537e-06,2.7434828962897148e-05,-0.21402765948056413
7548,Haghl,6.885745508427537e-06,2.7434828962897148e-05,0.34435880600010904
8642,Kat6a,6.949021820762109e-06,2.7675794232205938e-05,-0.3072281421180483
4101,Mak16,7.012854084088188e-06,2.790754845288996e-05,-0.2614790146445847
5029,Cckbr,7.012854084088188e-06,2.790754845288996e-05,-0.28663242744669937
9711,Scaf4,7.077246939188862e-06,2.8141159151686262e-05,-0.1795863072527295
8739,Mest,7.077246939188862e-06,2.8141159151686262e-05,-0.22939610642354946
2546,Abcg4,7.1422050633393725e-06,2.838804125818257e-05,-0.2993395704251096
3768,Lyrm1,7.207733170574173e-06,2.863698966124108e-05,-0.20702328320272123
3726,Fezf2,7.273836011955681e-06,2.8888020741179263e-05,-0.326897937051033
3347,Efnb1,7.340518375845072e-06,2.914115100009442e-05,0.20326206069000463
7298,Ccdc9,7.407785088174486e-06,2.9384610215441133e-05,0.14997637417690868
1677,Gm10036,7.407785088174486e-06,2.9384610215441133e-05,0.3139667276990252
3077,Sorcs1,7.475641012721435e-06,2.9630014638963608e-05,-0.17554564155366315
2401,Galnt18,7.475641012721435e-06,2.9630014638963608e-05,-0.1611093953014251
5265,Isca2,7.54409105138485e-06,2.9865423277851266e-05,-0.29550348209977173
2443,Dlgap1,7.54409105138485e-06,2.9865423277851266e-05,-0.40553752501200613
9115,6330403L08Rik,7.54409105138485e-06,2.9865423277851266e-05,-0.15847519237066354
9832,Tbc1d13,7.613140144462908e-06,3.012671817966862e-05,-0.34135158184121916
8052,Pdzrn3,7.682793270932917e-06,3.037804709406049e-05,0.22381884025456777
8794,Pitpnc1,7.682793270932917e-06,3.037804709406049e-05,-0.3739235069407174
771,Pcbp2,7.717847913265895e-06,3.0504462407486814e-05,0.45225228754810765
3972,Exog,7.75305544873288e-06,3.058252693553205e-05,-0.25738860448081624
3907,Slc52a2,7.75305544873288e-06,3.058252693553205e-05,0.21726285714272286
3349,Kif16b,7.75305544873288e-06,3.058252693553205e-05,-0.1882001254326422
1004,Ano10,7.75305544873288e-06,3.058252693553205e-05,-0.20255053610440665
5393,Ncbp3,7.75305544873288e-06,3.058252693553205e-05,-0.1712629094634579
736,Celf2,7.78841651071025e-06,3.070976665622021e-05,-0.4035720251052286
7381,Exosc8,7.82393173504496e-06,3.082523164269207e-05,-0.16680619318723888
8498,Fgf14,7.82393173504496e-06,3.082523164269207e-05,-0.21406423327721313
4151,Fam195a,7.967547059869312e-06,3.137856013665888e-05,-0.2637562001169691
925,Gm8464,8.040296411544724e-06,3.163987764495304e-05,0.36508307477927016
4041,Rpl38-ps2,8.040296411544724e-06,3.163987764495304e-05,0.4734598259128937
7212,Pck2,8.113680498638832e-06,3.191596070498368e-05,-0.21837334692915178
3127,Homer2,8.187704578873398e-06,3.2168769419696e-05,-0.27745969809014337
474,Cyth1,8.187704578873398e-06,3.2168769419696e-05,-0.3709621372981857
9394,Rmnd5b,8.187704578873398e-06,3.2168769419696e-05,-0.29804913114551823
5815,Tbpl1,8.262373950955242e-06,3.2449251884398654e-05,-0.3642620559642973
7464,Snhg14,8.337693954873176e-06,3.271908222751302e-05,-0.5596736468581751
3591,Gan,8.337693954873176e-06,3.271908222751302e-05,-0.4206798583450464
5326,Tmem248,8.413669972196762e-06,3.300413839609142e-05,-0.34946432601987887
309,Pla2g6,8.490307426377207e-06,3.325202350322633e-05,-0.16436854853183647
9122,Brwd1,8.490307426377207e-06,3.325202350322633e-05,-0.44093234266049564
1482,Ppp2r5c,8.490307426377207e-06,3.325202350322633e-05,-0.3488693105934315
3009,Klhdc1,8.490307426377207e-06,3.325202350322633e-05,-0.2904236111912608
5239,Syt17,8.567611783050238e-06,3.3528237092450946e-05,-0.2289907537826119
6289,Cdh11,8.567611783050238e-06,3.3528237092450946e-05,-0.35882575116649384
5647,Gm10073,8.645588550340792e-06,3.37666038407112e-05,0.5324208471694973
4663,Gm12918,8.645588550340792e-06,3.37666038407112e-05,0.5017928997994465
9534,Fam76b,8.645588550340792e-06,3.37666038407112e-05,-0.20647219406810624
1534,Snrpe,8.645588550340792e-06,3.37666038407112e-05,-0.2527298713310424
8955,Mir124-2hg,8.645588550340792e-06,3.37666038407112e-05,-0.30509578997065834
3076,Lrrc3b,8.724243279169882e-06,3.402007834482761e-05,-0.14770241347838553
4179,Ube2m,8.724243279169882e-06,3.402007834482761e-05,0.630922442954704
1521,Grin2b,8.724243279169882e-06,3.402007834482761e-05,-0.44701922865983335
3881,Kmt2a,8.724243279169882e-06,3.402007834482761e-05,-0.4320782535793821
3697,Zfp593,8.803581563563501e-06,3.4275416138659474e-05,-0.1767208934087776
4250,Tsc22d3,8.803581563563501e-06,3.4275416138659474e-05,-0.4668905258342999
5437,Shisa6,8.803581563563501e-06,3.4275416138659474e-05,-0.31137559233736845
8205,Tnfaip1,8.803581563563501e-06,3.4275416138659474e-05,-0.26832991580400734
9078,Gm5687,8.843508799093067e-06,3.441732201000303e-05,-0.28745219575298186
4491,Tox3,8.883609040963347e-06,3.451906686655554e-05,-0.14769256621304105
7194,Uggt1,8.883609040963347e-06,3.451906686655554e-05,-0.22315800349383608
9499,Zfp799,8.883609040963347e-06,3.451906686655554e-05,-0.17664567984152946
6328,Dcaf12,8.883609040963347e-06,3.451906686655554e-05,-0.3030487331432754
5995,Cldnd1,9.127883663439233e-06,3.54265017977263e-05,-0.4032990338905149
7969,Zfp365,9.127883663439233e-06,3.54265017977263e-05,-0.5215484304366864
1381,Fbrsl1,9.127883663439233e-06,3.54265017977263e-05,-0.3246435986711145
9524,Dip2a,9.21072516659136e-06,3.5705996893843385e-05,-0.25478783611904365
3626,Cxadr,9.21072516659136e-06,3.5705996893843385e-05,-0.186908704100059
9621,Sgpl1,9.21072516659136e-06,3.5705996893843385e-05,0.18259810454838465
4,Eml5,9.29428471221851e-06,3.5931363289557534e-05,-0.28645315129397364
7428,Selenoi,9.29428471221851e-06,3.5931363289557534e-05,-0.32679172114741917
1295,Faim,9.29428471221851e-06,3.5931363289557534e-05,-0.19096202503520399
1779,Angel2,9.29428471221851e-06,3.5931363289557534e-05,-0.3238166873167163
444,Erc1,9.29428471221851e-06,3.5931363289557534e-05,-0.19574479327114425
1742,Cab39l,9.29428471221851e-06,3.5931363289557534e-05,-0.3321190957718816
2104,Wdr82,9.29428471221851e-06,3.5931363289557534e-05,-0.37364657168233784
4470,Lrch2,9.378568204900293e-06,3.624303720745258e-05,-0.27439037696601876
8729,Pgs1,9.463581594865882e-06,3.654301823497587e-05,-0.3506572334863405
5884,Sfxn4,9.463581594865882e-06,3.654301823497587e-05,-0.1890087420550035
7140,Me3,9.549330878321594e-06,3.6845370662728365e-05,-0.23776093852030833
1615,Gpx4,9.549330878321594e-06,3.6845370662728365e-05,0.4448322933161837
2153,Ap3s1,9.72306134239448e-06,3.7471852691978414e-05,-0.23922762125792474
6687,Clcn7,9.72306134239448e-06,3.7471852691978414e-05,-0.2772616441417979
7445,Dpp9,9.72306134239448e-06,3.7471852691978414e-05,-0.34640090586832084
7061,Itgb1bp1,9.81105474828768e-06,3.778153547092644e-05,-0.20960196682612509
3325,Rpap3,9.81105474828768e-06,3.778153547092644e-05,-0.2661859196705212
1356,Prpf4,9.899808498893161e-06,3.8093662185744866e-05,-0.1662861536457303
4373,Etv1,9.899808498893161e-06,3.8093662185744866e-05,-0.36338759222550454
8105,Gjb1,9.989328825290985e-06,3.8423184319052765e-05,-0.2578729763766612
980,Tbcel,1.0079622006548841e-05,3.872532058671366e-05,-0.30341651678309134
7328,Camk2n1,1.0079622006548841e-05,3.872532058671366e-05,-0.46902848588701573
7222,Capza1,1.0079622006548841e-05,3.872532058671366e-05,0.1637386569810806
2667,Trub2,1.0170694370064777e-05,3.904488917464139e-05,0.1493968794028806
3415,Aebp1,1.0170694370064777e-05,3.904488917464139e-05,-0.23557020541293028
6631,Gm16106,1.02165247357815e-05,3.920561645115841e-05,-0.2328672626225714
6839,Shank2,1.0262552291911892e-05,3.936697550363875e-05,-0.4589558946535508
1697,Banf1,1.0355202197186003e-05,3.967622592438464e-05,-0.2726979175373643
6527,Ica1l,1.0355202197186003e-05,3.967622592438464e-05,-0.30082761688201476
6843,Slc7a11,1.0355202197186003e-05,3.967622592438464e-05,-0.2865652067380813
690,Cdk7,1.0448650560354813e-05,4.0018776613856044e-05,-0.27989636397628903
3824,Morc2a,1.0542903905609624e-05,4.034852933779343e-05,-0.18168610157840703
5864,Rrm2b,1.0542903905609624e-05,4.034852933779343e-05,-0.26591818981610604
5836,Gm11966,1.0637968807219424e-05,4.069660688701538e-05,0.46725394632392625
6789,Bmp2,1.0733851889887068e-05,4.098417473819096e-05,0.39975347904846803
4954,Tmem28,1.0733851889887068e-05,4.098417473819096e-05,-0.20698094511812748
5032,Stag1,1.0733851889887068e-05,4.098417473819096e-05,-0.2642567485888305
2607,Tbr1,1.0733851889887068e-05,4.098417473819096e-05,-0.4818377888551577
4077,Trappc9,1.0733851889887068e-05,4.098417473819096e-05,-0.41232602590891876
9201,Olfm3,1.083055982910788e-05,4.133747237243992e-05,-0.3534880118158519
5925,Rpl31-ps15,1.0928099351530564e-05,4.166153637175024e-05,-0.22422853424663547
6229,Bmp3,1.0928099351530564e-05,4.166153637175024e-05,-0.27735114962701424
2068,Cox8b,1.0928099351530564e-05,4.166153637175024e-05,0.16019973659315934
2399,Washc2,1.1026477235320404e-05,4.202039263829921e-05,-0.2878144185986633
5385,Traip,1.112570031052484e-05,4.231701390696741e-05,-0.25113393946254536
5707,Rcor3,1.112570031052484e-05,4.231701390696741e-05,-0.14067964872396388
5277,Rbm15b,1.112570031052484e-05,4.231701390696741e-05,-0.2788242928911986
4412,Ccdc90b,1.112570031052484e-05,4.231701390696741e-05,-0.13587370346671168
4352,Bbx,1.112570031052484e-05,4.231701390696741e-05,-0.314857835368322
9886,Sh3bgrl3,1.1225775459441347e-05,4.268124389709963e-05,0.5662274945481602
7763,Pcmtd2,1.132670961698762e-05,4.3048458794029405e-05,-0.41878811199547616
4630,Recql,1.1428509771074411e-05,4.340201426688643e-05,-0.16164713779886597
4339,Vegfa,1.1428509771074411e-05,4.340201426688643e-05,-0.3046768138019482
3970,Cers5,1.1531182962980434e-05,4.377513163958766e-05,-0.2033743275063804
4094,Galt,1.1634736287729897e-05,4.413437350249688e-05,-0.3529954315126762
5187,Mafb,1.1634736287729897e-05,4.413437350249688e-05,-0.21752124368771053
997,Jade1,1.1739176894472275e-05,4.451348295017792e-05,-0.2837086878618509
2587,Setd5,1.1897517231321536e-05,4.509660458600152e-05,-0.3006244821756008
1062,Sin3a,1.195074882345662e-05,4.5211762183730915e-05,-0.19194500000573278
7254,Chkb,1.195074882345662e-05,4.5211762183730915e-05,-0.23702633628828806
237,Zfp281,1.195074882345662e-05,4.5211762183730915e-05,-0.39213351724812107
3364,Tmem107,1.195074882345662e-05,4.5211762183730915e-05,-0.24669663891205573
6067,Arhgef26,1.195074882345662e-05,4.5211762183730915e-05,0.2181117089777711
9634,Gm15427,1.2004207679229005e-05,4.539664624258889e-05,0.5002148039633738
2847,Laptm4a,1.2057894718077176e-05,4.556484050646964e-05,0.5532069287469579
3919,Ccdc149,1.2057894718077176e-05,4.556484050646964e-05,-0.35566899122918016
3450,Gnaq,1.2165957040224684e-05,4.592056962950889e-05,-0.5401848142570689
1362,Gm4602,1.2165957040224684e-05,4.592056962950889e-05,-0.17228003904762446
5190,mt-Tl1,1.2165957040224684e-05,4.592056962950889e-05,0.45207768060852516
575,Cachd1,1.2274943215458887e-05,4.6314268966641796e-05,-0.5472444373290024
8481,Ralgps1,1.2384860725795696e-05,4.667559129916069e-05,-0.2904948171955901
8561,Rab10os,1.2384860725795696e-05,4.667559129916069e-05,-0.1783350306824536
6125,St3gal2,1.2384860725795696e-05,4.667559129916069e-05,-0.29856146652548965
3910,Itgb8,1.2495717110104196e-05,4.698598607763619e-05,-0.32752301630223
8708,Cntnap1,1.2495717110104196e-05,4.698598607763619e-05,0.49413009298836474
131,Ncln,1.2495717110104196e-05,4.698598607763619e-05,-0.34469885491364494
4740,Glra3,1.2495717110104196e-05,4.698598607763619e-05,0.10787958768849215
9538,Ube2g1,1.2495717110104196e-05,4.698598607763619e-05,-0.2903807085596295
2636,Atxn1,1.2495717110104196e-05,4.698598607763619e-05,-0.40017299783032456
3353,Wdr41,1.2607519964506557e-05,4.7370374101353345e-05,0.2186708997333806
4132,Xylt1,1.2607519964506557e-05,4.7370374101353345e-05,-0.2616958707624031
2557,Ndufs3,1.266377870753518e-05,4.756369125043491e-05,-0.29823001210659417
1452,Lbh,1.2720276942780225e-05,4.772153955059718e-05,-0.24352502955796318
1986,Creb1,1.2720276942780225e-05,4.772153955059718e-05,-0.35654306694732796
5798,Fmnl2,1.2720276942780225e-05,4.772153955059718e-05,-0.2952866942449619
9771,Adhfe1,1.2833995756762705e-05,4.81116786743666e-05,-0.27239192144642566
3446,Deptor,1.2833995756762705e-05,4.81116786743666e-05,-0.20781466537171056
4571,Tenm1,1.2948684176758976e-05,4.8449823207517605e-05,-0.305084740796417
7296,Mon2,1.2948684176758976e-05,4.8449823207517605e-05,-0.334701080476278
1376,Wsb1,1.2948684176758976e-05,4.8449823207517605e-05,-0.22432442493377458
4600,Klhdc10,1.2948684176758976e-05,4.8449823207517605e-05,-0.3320939354777721
6932,Pcdh17,1.2948684176758976e-05,4.8449823207517605e-05,-0.29798742771876796
3024,Numbl,1.3064350031951402e-05,4.886412660343864e-05,-0.30687662122458814
2867,Eif2s3y,1.3181001210812474e-05,4.9225989044381954e-05,-0.2646818549707346
1244,Secisbp2l,1.3181001210812474e-05,4.9225989044381954e-05,-0.4117416646261196
5708,Kctd13,1.3181001210812474e-05,4.9225989044381954e-05,-0.403145722396828
2137,Snrnp70,1.3181001210812474e-05,4.9225989044381954e-05,-0.34719093917884525
6372,Lnpk,1.3298645661519755e-05,4.96278768500245e-05,-0.31402137210261305
699,Exoc3,1.3298645661519755e-05,4.96278768500245e-05,-0.35328739874892445
4711,Fam189a2,1.3417291392373933e-05,5.00328924782342e-05,0.18316068801903018
3595,Ncan,1.3417291392373933e-05,5.00328924782342e-05,-0.2694331105479355
6117,Sdpr,1.3536946472219115e-05,5.046006460047615e-05,-0.210917991409171
6992,Akt2,1.3657619030866065e-05,5.087154558447213e-05,-0.2696007355928076
3404,Fryl,1.3657619030866065e-05,5.087154558447213e-05,-0.21558639734436813
2676,Arhgef10,1.3779317259517829e-05,5.1209160649289956e-05,-0.2588510628003666
6897,Rgs12,1.3779317259517829e-05,5.1209160649289956e-05,-0.291061865295136
5975,Cox6c,1.3779317259517829e-05,5.1209160649289956e-05,0.36821742643977906
4007,Nfatc2,1.3779317259517829e-05,5.1209160649289956e-05,0.1386425254489554
186,Man1a,1.3779317259517829e-05,5.1209160649289956e-05,-0.23279756395106865
2996,Nfe2l2,1.3779317259517829e-05,5.1209160649289956e-05,-0.23175958753380144
917,Vps37a,1.4025823801183752e-05,5.20861392136302e-05,-0.26603724239206095
2367,Cnot6,1.4025823801183752e-05,5.20861392136302e-05,-0.303588449851933
1253,Pdia6,1.4150648807435835e-05,5.2490576922370724e-05,-0.4124229778195234
8910,Zc3h7b,1.4150648807435835e-05,5.2490576922370724e-05,-0.32209919765735684
5257,Ift80,1.4150648807435835e-05,5.2490576922370724e-05,-0.1885834332403027
5440,Eea1,1.4403484496640157e-05,5.3408422835555124e-05,-0.284834344273019
4962,Cpd,1.4531512252889295e-05,5.386296392575264e-05,-0.32374767185953157
4783,Snx21,1.4660624772885957e-05,5.4321183849498414e-05,-0.27443090613836674
9856,Mcm6,1.4790830754626307e-05,5.468075061865398e-05,0.13695406102415664
2764,Sgsm1,1.4790830754626307e-05,5.468075061865398e-05,-0.3728072325225069
6949,Mettl23,1.4790830754626307e-05,5.468075061865398e-05,-0.2564794061440674
7546,2900026A02Rik,1.4790830754626307e-05,5.468075061865398e-05,0.22766357676553728
8394,RP24-547N4.5,1.4790830754626307e-05,5.468075061865398e-05,0.2225748037660944
9079,Chfr,1.4790830754626307e-05,5.468075061865398e-05,-0.19759430067578965
